Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Lat,Lng
12805,11/5/17,Sanaa,Bani Matar,Aattan mountain,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
12806,11/5/17,Amran,Iyal Surayh,Al-Dhain mountain,Unknown,Unknown,Unknown,21,1,15.552727,48.516388
12807,11/5/17,Amran,Iyal Surayh,Al-Dhain mountain,Unknown,Unknown,Unknown,24,1,15.552727,48.516388
12808,11/5/17,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,13,1,16.0001462,43.1892443
12809,11/5/17,Hajja,Harad,-,Unknown,Unknown,Unknown,20,2,16.4036677,43.0631953
12810,11/5/17,Hajja,Midi,-,Unknown,Unknown,Unknown,20,2,16.3197605,42.8125942
12811,11/5/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,13,1,15.4503332,45.0198209
12812,11/5/17,Saada,Majz,Takhyah,Residential Area,Civilian,Residential Area,14,1,17.062901,43.59782
12813,11/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,11,7,13.3203021,43.2473146
12814,11/5/17,Taiz,Maqbanah,Hawas,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,2,13.6669038,43.6830966
12815,11/5/17,Taiz,Maqbanah,Hawas,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,1,13.6669038,43.6830966
12816,11/5/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,24,1,13.3203021,43.2473146
12817,12/5/17,Saada,Haydan,-,Unknown,Unknown,Unknown,9,1,16.7762818,43.4331702
12818,12/5/17,Taiz,Al-Mukha,-,Pro-Houtih forces,Military_Security_Target,Forces,unkn,1,13.3203021,43.2473146
12819,12/5/17,Taiz,Maqbanah,Hawas,Pro-Houthi reinforcementa,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,13.6669038,43.6830966
12820,12/5/17,Taiz,Al-Mukha,Yakhtol,Unknown,Unknown,Unknown,17,4,13.3203021,43.2473146
12821,12/5/17,Taiz,Al-Mukha,Yakhtol coast,Unknown,Unknown,Unknown,18,2,13.3203021,43.2473146
12822,13/05/2017,Hajja,Harad,The City,Unknown,Unknown,Unknown,19,1,16.4036677,43.0631953
12823,13/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,10,1,15.4503332,45.0198209
12824,13/05/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,18,4,15.552727,48.516388
12825,13/05/2017,Taiz,Maqbanah,Al-Barah,Weapons storage,Military_Security_Target,Weapon Storage,10,2,13.6669038,43.6830966
12826,13/05/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,15,1,13.3203021,43.2473146
12827,13/05/2017,Taiz,Mawza,Al-Sultan mountain,Weapons storage,Military_Security_Target,Weapon Storage,unkn,5,15.552727,48.516388
12828,13/05/2017,Taiz,Mawza,Dar Al-Sultan,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,15.552727,48.516388
12829,13/05/2017,Taiz,Mawza,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,15.552727,48.516388
12830,13/05/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,3,13.3203021,43.2473146
12831,13/05/2017,Taiz,Al-Mukha,-,Al-Mukha - Al-Khawkha road,Infrastructure,Transport,unkn,2,13.3203021,43.2473146
12832,13/05/2017,Taiz,Al-Mukha,Al-Mukha junction,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,3,13.3203021,43.2473146
12833,13/05/2017,Taiz,Al-Mukha,Nobah Amir,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,13.3203021,43.2473146
12834,13/05/2017,Taiz,Al-Mukha,Al-Jabalain ,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,13.3203021,43.2473146
12835,13/05/2017,Taiz,Al-Mukha,East of Yakhtol,Unknown,Unknown,Unknown,18,2,13.3203021,43.2473146
12836,13/05/2017,Taiz,Dhubab,East of Al-Omary Military Camp,Military Site,Military_Security_Target,Military Site,24,1,12.9422264,43.4126877
12837,14/05/2017,Amran,Iyal Surayh,Al-Dhain mountain,Unknown,Unknown,Unknown,20,2,15.552727,48.516388
12838,14/05/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,18,2,16.4036677,43.0631953
12839,14/05/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,18,1,16.3197605,42.8125942
12840,14/05/2017,Hudaydah,Hays,-,Unknown,Unknown,Unknown,2,2,13.9313369,43.4789243
12841,14/05/2017,Saada,Majz,Al-Ja'malah,Pro-Houthi forces,Military_Security_Target,Forces,20,2,17.062901,43.59782
12842,14/05/2017,Saada,Baqim,Al-Sabhan,Farms,Economic_Infrastructure,farms,24,2,17.4414109,43.4644802
12843,14/05/2017,Taiz,Al-Mukha,Yakhtol,Unknown,Unknown,Unknown,13,1,13.3203021,43.2473146
12844,14/05/2017,Taiz,Al-Mukha,Yakhtol,Pro-Houthi forces,Military_Security_Target,Forces,unkn,12+,13.3203021,43.2473146
12845,14/05/2017,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,22,1,13.3203021,43.2473146
12846,14/05/2017,Taiz,Maqbanah,-,Unknown,Unknown,Unknown,22,1,13.6669038,43.6830966
12847,14/05/2017,Taiz,Al-Mukha,North of the district,Unknown,Unknown,Unknown,23,5,13.3203021,43.2473146
12848,15/05/2017,Sanaa,Hamdan,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,15.552727,48.516388
12849,15/05/2017,Hudaydah,Al-Khawkhah,Mawshij,Unknown,Unknown,Unknown,17,1,13.8097319,43.2473146
12850,15/05/2017,Taiz,Al-Mukha,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,13.3203021,43.2473146
12851,15/05/2017,Taiz,Maqbanah,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,13.6669038,43.6830966
12852,16/05/2017,Sanaa,Nihm,Al-Ma'adi,Pro-Houthi sites,Military_Security_Target,Military Site,11,1,15.6333333,44.5833333
12853,16/05/2017,Hajja,Abs,Al-Shaqab village,Farm,Economic_Infrastructure,farms,unkn,1,16.0001462,43.1892443
12854,16/05/2017,Jawf,Al-Maton,Al-Faidh,Unknown,Unknown,Unknown,24,1,15.552727,48.516388
12855,16/05/2017,Lahj,Al-Madaribah Wa Al-Arah,East of Kahboub,Unknown,Unknown,Unknown,13,2,15.552727,48.516388
12856,16/05/2017,Taiz,Dhubab,South of Al-Omary schools,Unknown,Unknown,Unknown,2,1,12.9422264,43.4126877
12857,16/05/2017,Taiz,Dhubab,Al-Omary,Al-Omary Schools,Educational_Facility,School,10,1,12.9422264,43.4126877
12858,17/05/2017,Sanaa,Nihm,Al-Majawihah,Unknown,Unknown,Unknown,1,1,15.6333333,44.5833333
12859,17/05/2017,Sanaa,Nihm,Harib Nihm,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,4,15.6333333,44.5833333
12860,17/05/2017,Hajja,Harad,-,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,16.4036677,43.0631953
12861,17/05/2017,Hajja,Midi,-,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,16.3197605,42.8125942
12862,17/05/2017,Hajja,Harad,Aahim junction,Al-Masirah channel  photographing crew,Media,Journalists,10,1,16.4036677,43.0631953
12863,17/05/2017,Jawf,Al-Maton,Mazwaiyah,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,15.552727,48.516388
12864,17/05/2017,Marib,Sirwah,Near Sirwah market,Unknown,Unknown,Unknown,9,1,15.4503332,45.0198209
12865,17/05/2017,Saada,Baqim,Al-Maghram,Civilians' houses,Civilian,Residential Area,18,1,17.4414109,43.4644802
12866,17/05/2017,Saada,Majz,Al-Ja'malah,Civilians' houses,Civilian,Residential Area,20,3,17.062901,43.59782
12867,17/05/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,12,2,12.9422264,43.4126877
12868,17/05/2017,Taiz,Mawza,Sha'bo,Civilian's vehicle,Civilian,Vehicle/Bus,13,1,15.552727,48.516388
12869,18/05/2017,Sanaa,Nihm,Maswarah,Unknown,Unknown,Unknown,10,1,15.6333333,44.5833333
12870,18/05/2017,Hajja,Abs,Al-Jar,Farm,Economic_Infrastructure,farms,unkn,1,16.0001462,43.1892443
12871,18/05/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,18,2,16.4036677,43.0631953
12872,18/05/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,18,2,16.3197605,42.8125942
12873,18/05/2017,Lahj,Al-Madaribah Wa Al-Arah,Kahboub,Unknown,Unknown,Unknown,9,1,15.552727,48.516388
12874,18/05/2017,Marib,Sirwah,"Al-Mukhaddarah village, the airport hill",Pro-Houthi forces,Military_Security_Target,Forces,13,4,15.4503332,45.0198209
12875,18/05/2017,Marib,Harib Al-Garamish,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,15.483333,44.65000000000001
12876,18/05/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,16,5,15.552727,48.516388
12877,18/05/2017,Taiz,Mawza,Al-Hamili,Unknown,Unknown,Unknown,1,1,15.552727,48.516388
12878,18/05/2017,Taiz,Al-Mukha,South of Khalid Military Camp,Pro-Houthi sites,Military_Security_Target,Military Site,2,2,13.3203021,43.2473146
12879,18/05/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,3,1,12.9422264,43.4126877
12880,18/05/2017,Taiz,Maqbanah,Al-Barah,Cars' workshop,Economic_Infrastructure,Private Business,11,1,13.6669038,43.6830966
12881,18/05/2017,Taiz,Maqbanah,Al-Barah,Pro-Houthi forces,Military_Security_Target,Forces,13,3,13.6669038,43.6830966
12882,18/05/2017,Taiz,Maqbanah,Al-Kamb,Court,Infrastructure,Gov. Compounds,14,4,13.6669038,43.6830966
12884,18/05/2017,Taiz,Al-Wazi'iyah,-,Unknown,Unknown,Unknown,16,1,15.552727,48.516388
12885,18/05/2017,Taiz,Maqbanah,Al-Barah,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,13.6669038,43.6830966
12886,18/05/2017,Taiz,Maqbanah,Hawas,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,13.6669038,43.6830966
12887,19/05/2017,Sanaa,Hamdan,Al-Kassarah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,15.552727,48.516388
12888,19/05/2017,Sanaa,Bani Matar,Attan mountain,Missiles brigade camp,Military_Security_Target,Weapon Storage,21,2,15.552727,48.516388
12889,19/05/2017,Sanaa,Bani Matar,Attan mountain,Missiles brigade camp,Military_Security_Target,Weapon Storage,22,1,15.552727,48.516388
12890,19/05/2017,Hajja,Harad,Wa'lan village,Residential Area,Civilian,Residential Area,18,1,16.4036677,43.0631953
12891,19/05/2017,Hajja,Harad,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,4,16.4036677,43.0631953
12892,19/05/2017,Hajja,Midi,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,1,16.3197605,42.8125942
12893,19/05/2017,Hajja,Abs,Al-Jar,Farm,Economic_Infrastructure,farms,20,-,16.0001462,43.1892443
12894,19/05/2017,Hajja,Abs,Bani Hasan,Unknown,Unknown,Unknown,20,-,16.0001462,43.1892443
12895,19/05/2017,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,20,1,15.552727,48.516388
12896,19/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,10,1,15.4503332,45.0198209
12897,19/05/2017,Marib,Sirwah,Al-Mukhaddarah,Unknown,Unknown,Unknown,14,1,15.4503332,45.0198209
12898,19/05/2017,Saada,Saqain,Bani Bahr,Badu Tents,Civilian,Residential Area,17,1,15.552727,48.516388
12899,19/05/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Fara'a,Unknown,Unknown,Unknown,20,2,17.037629,44.1221682
12900,19/05/2017,Saada,Majz,A cave,Weapons storage,Military_Security_Target,Weapon Storage,unkn,-,17.062901,43.59782
12901,19/05/2017,Taiz,Al-Ma'afir,Al-Kadahah,Unknown,Unknown,Unknown,21,1,15.552727,48.516388
12902,20/05/2017,Sanaa,Sanhan,Bait Bos,Building under consruction,Civilian,Residential Area,9,1,15.552727,48.516388
12903,20/05/2017,Sanaa,Nihm,Yam mountain,Pro-Houthi forces,Military_Security_Target,Forces,23,1,15.6333333,44.5833333
12904,20/05/2017,Sanaa,Nihm,Al-Hawl mountain,Unknown,Unknown,Unknown,24,1,15.6333333,44.5833333
12905,20/05/2017,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,15,1,16.4036677,43.0631953
12906,20/05/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,19,3,16.4036677,43.0631953
12907,20/05/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,19,2,16.3197605,42.8125942
12908,20/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,11,1,15.4503332,45.0198209
12909,20/05/2017,Saada,Haydan,-,Unknown,Unknown,Unknown,9,1,16.7762818,43.4331702
12910,20/05/2017,Saada,Sihar,Al-Dharyah,Unknown,Unknown,Unknown,9,3,15.552727,48.516388
12911,20/05/2017,Saada,Razih,-,Unknown,Unknown,Unknown,9,2,15.552727,48.516388
12912,20/05/2017,Saada,Majz,Al-Ja'malah,Unknown,Unknown,Unknown,11,2,17.062901,43.59782
12913,20/05/2017,Saada,Majz,-,Badu tent,Civilian,Residential Area,20,1,17.062901,43.59782
12914,20/05/2017,Saada,Sa'ada,The City,Residential Areas,Civilian,Residential Area,22,-,16.9509413,43.7477743
12915,20/05/2017,Taiz,Maqbanah,Al-Barah,Market,Civilian,Market Place,10,2,13.6669038,43.6830966
12916,20/05/2017,Taiz,Maqbanah,Near Al-Jehmi's house,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,2,13.6669038,43.6830966
12917,20/05/2017,Taiz,Maqbanah,Near Al-Shaibari station,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,13.6669038,43.6830966
12918,20/05/2017,Taiz,Maqbanah,Al-Kanab,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2,13.6669038,43.6830966
12919,20/05/2017,Taiz,Al-Mukha,-,Missiles launcher,Military_Security_Target,Moving Target (weapons/fighters),unkn,6,13.3203021,43.2473146
12920,20/05/2017,Taiz,Al-Ma'afir,Al-Kadahah,Darkhan bridge,Infrastructure,Transport,unkn,-,15.552727,48.516388
12921,20/05/2017,Taiz,Al-Mukha,North of Khalid Camp,Pro-Houthi forces,Military_Security_Target,Forces,19,4,13.3203021,43.2473146
12922,20/05/2017,Taiz,Maqbanah,Al-Barah,Unknown,Unknown,Unknown,23,1,13.6669038,43.6830966
12923,20/05/2017,Taiz,Maqbanah,Near Al-Barah hospital,Residential Area,Civilian,Residential Area,24,2,13.6669038,43.6830966
12924,21/05/2017,Sanaa,Bani Hushaysh,Bani Rujam,Residential Area,Civilian,Residential Area,9,2,15.552727,48.516388
12925,21/05/2017,Sanaa,Bani Hushaysh,Bani Rujam,Civilian's vehicle,Civilian,Vehicle/Bus,9,1,15.552727,48.516388
12926,21/05/2017,Sanaa,Nihm,Al-Houl village,Pro-Houthi forces,Military_Security_Target,Forces,18,1,15.6333333,44.5833333
12927,21/05/2017,Sanaa,Nihm,"Yam mountain, Al-Salta'a mountain, Al-Ahram mountain",Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,15.6333333,44.5833333
12928,21/05/2017,Marib,Sirwah,Morah,Weapons storage,Military_Security_Target,Weapon Storage,unkn,-,15.4503332,45.0198209
12929,21/05/2017,Marib,Sirwah,Morah,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,15.4503332,45.0198209
12930,21/05/2017,Saada,Kitaf Wa Al-Boqe'e,"Al-Atfain, Tybah",Unknown,Unknown,Unknown,12,3,17.037629,44.1221682
12931,21/05/2017,Saada,Majz,-,Missiles launcher,Military_Security_Target,Moving Target (weapons/fighters),unkn,3,17.062901,43.59782
12932,21/05/2017,Saada,Majz,Al-Ja'malah,Farm,Economic_Infrastructure,farms,unkn,3,17.062901,43.59782
12933,21/05/2017,Saada,Kitaf Wa Al-Boqe'e,-,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,17.037629,44.1221682
12934,21/05/2017,Saada,Sa'ada,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,16.9509413,43.7477743
12935,21/05/2017,Saada,Baqim,-,Checkpoint,Military_Security_Target,Checkpoints,unkn,2,17.4414109,43.4644802
12936,21/05/2017,Taiz,Al-Mukha,Yakhtol,Civilian's truck,Civilian,Vehicle/Bus,21,-,13.3203021,43.2473146
12937,22/05/2017,Hajja,Harad,Midi,Unknown,Unknown,Unknown,20,3,16.4036677,43.0631953
12938,22/05/2017,Marib,Sirwah,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,15.4503332,45.0198209
12939,22/05/2017,Marib,Sirwah,AL-Ramadah,Civilian's house,Civilian,Residential Area,14,1,15.4503332,45.0198209
12940,22/05/2017,Saada,Majz,-,Residential Areas,Civilian,Residential Area,unkn,9,17.062901,43.59782
12941,22/05/2017,Saada,Al-Dhaher,Al-Malaheet,Unknown,Unknown,Unknown,17,1,15.552727,48.516388
12942,22/05/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,21,2,15.552727,48.516388
12943,22/05/2017,Taiz,Maqbanah,Maqbanah junction,Unknown,Unknown,Unknown,10,1,13.6669038,43.6830966
12944,22/05/2017,Taiz,Al-Mukha,East of Yakhtol,Unknown,Unknown,Unknown,21,3,13.3203021,43.2473146
12945,22/05/2017,Taiz,Maqbanah,-,Unknown,Unknown,Unknown,22,1,13.6669038,43.6830966
12946,22/05/2017,Taiz,Maqbanah,Al-Barah,Market,Civilian,Market Place,22,3,13.6669038,43.6830966
12947,23/05/2017,Sanaa,Nihm,Al-Sawda hill,Unknown,Unknown,Unknown,18,1,15.6333333,44.5833333
12948,23/05/2017,Sanaa,Bani Matar,Attan mountain,Missiles brigade camp,Military_Security_Target,Military Site,24,1,15.552727,48.516388
12949,24/05/2017,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,1,15.552727,48.516388
12950,24/05/2017,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,2,1,15.552727,48.516388
12951,24/05/2017,Sanaa,Hamdan,Al-Mahjar,Farms,Economic_Infrastructure,Farms,18,1,15.552727,48.516388
12952,24/05/2017,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,15,1,16.4036677,43.0631953
12953,24/05/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,20,3,16.4036677,43.0631953
12954,24/05/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,20,2,16.3197605,42.8125942
12955,24/05/2017,Hudaydah,Al-Luhaiyah,-,Telecommunications network,Infrastructure,Communication,19,2,15.7050901,42.6953894
12956,24/05/2017,Hudaydah,Al-Luhaiyah,-,Unknown,Unknown,Unknown,19,2,15.7050901,42.6953894
12957,24/05/2017,Marib,Sirwah,Al-Mukhaddarah,Unknown,Unknown,Unknown,1,3,15.4503332,45.0198209
12958,24/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,10,1,15.4503332,45.0198209
12959,24/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,22,1,15.4503332,45.0198209
12960,24/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,24,1,15.4503332,45.0198209
12961,24/05/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Hajr ,Unknown,Unknown,Unknown,11,1,17.037629,44.1221682
12962,24/05/2017,Saada,Razih,Al-Shawariq,Residential Area,Civilian,Residential Area,14,1,15.552727,48.516388
12963,24/05/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,17,2,15.552727,48.516388
12964,24/05/2017,Saada,Majz,-,Unknown,Unknown,Unknown,17,2,17.062901,43.59782
12965,24/05/2017,Saada,Baqim,Al-Tho'ban,Unknown,Unknown,Unknown,17,1,17.4414109,43.4644802
12966,24/05/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Fara'a,Unknown,Unknown,Unknown,19,3,17.037629,44.1221682
12967,24/05/2017,Saada,Al-Dhaher,Al-Malaheet,Unknown,Unknown,Unknown,19,2,15.552727,48.516388
12968,24/05/2017,Saada,Shada'a,-,Unknown,Unknown,Unknown,19,1,15.3694451,44.1910066
12969,24/05/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Emarah valley,Unknown,Unknown,Unknown,21,4,17.037629,44.1221682
12970,25/05/2017,Sanaa,Nihm,Qatbain,Unknown,Unknown,Unknown,17,2,15.6333333,44.5833333
12971,25/05/2017,Sanaa,Nihm,Bani Bariq,Unknown,Unknown,Unknown,18,1,15.6333333,44.5833333
12972,25/05/2017,Marib,Sirwah,Al-Rabi'ah valley,Anti-Houthi groups ,Military_Security_Target,Forces,2,1,15.4503332,45.0198209
12973,25/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,11,3,15.4503332,45.0198209
12974,25/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,16,3,15.4503332,45.0198209
12975,25/05/2017,Marib,Sirwah,"Al-Mashjah, Al-Rabi'ah, Al-Mukhaddarah, Airport ",Unknown,Unknown,Unknown,unkn,2,15.4503332,45.0198209
12976,25/05/2017,Marib,Sirwah,-,Sirwah Market,Civilian,Market Place,unkn,2,15.4503332,45.0198209
12977,25/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,23,1,15.4503332,45.0198209
12978,25/05/2017,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,12,6,15.3694451,44.1910066
12979,25/05/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
12980,25/05/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Fara'a,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,17.037629,44.1221682
12981,25/05/2017,Saada,Majz,Takhyah,Unknown,Unknown,Unknown,19,10,17.062901,43.59782
12982,25/05/2017,Taiz,Maqbanah,Al-Barah,Civilians' houses,Civilian,Residential Area,1,1,13.6669038,43.6830966
12983,25/05/2017,Taiz,Maqbanah,Kanb Al-Sa'eer,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,3,13.6669038,43.6830966
12984,25/05/2017,Taiz,Al-Mukha,Yakhtol,Unknown,Unknown,Unknown,16,2,13.3203021,43.2473146
12985,25/05/2017,Taiz,Mawza,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,4,15.552727,48.516388
12986,25/05/2017,Taiz,Maqbanah,Al-Kanb,Unknown,Unknown,Unknown,24,2,13.6669038,43.6830966
12987,26/05/2017,Sanaa,Nihm,Al-Hawl,Unknown,Unknown,Unknown,24,1,15.6333333,44.5833333
12988,26/05/2017,Dhamar,Dhawran Ans,Bani Sweed,Farms,Economic_Infrastructure,Farms,9,4,15.506945,48.3439498
12989,26/05/2017,Marib,Sirwah,"Al-Rabi'ah, Al-Mashjah, Al-Mukhaddarah",Unknown,Unknown,Unknown,3,3,15.4503332,45.0198209
12990,26/05/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,11,1,15.4503332,45.0198209
12991,26/05/2017,Marib,Sirwah,Naw' valley,Unknown,Unknown,Unknown,unkn,3,15.4503332,45.0198209
12992,26/05/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Ishah,Pro-Houthi forces,Military_Security_Target,Forces,12,3,17.037629,44.1221682
12993,26/05/2017,Saada,Sihar,Al-Saifi,Unknown,Unknown,Unknown,14,1,15.552727,48.516388
12994,26/05/2017,Saada,Baqim,Al-Sabhan,Weapons storage,Military_Security_Target,Weapon Storage,18,1,17.4414109,43.4644802
12995,26/05/2017,Saada,Majz,Takhyah,Unknown,Unknown,Unknown,16,3,17.062901,43.59782
12996,26/05/2017,Saada,Baqim,Al-Sabhan,Unknown,Unknown,Unknown,18,1,17.4414109,43.4644802
12997,26/05/2017,Saada,Majz,Al-Hajr valley,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-,17.062901,43.59782
12998,26/05/2017,Taiz,Maqbanah,Al-Kanb,Civilian's house,Civilian,Residential Area,1,1,13.6669038,43.6830966
12999,26/05/2017,Taiz,Maqbanah,"Al-Kanb, Al-Barah",Unknown,Unknown,Unknown,16,2,13.6669038,43.6830966
13000,26/05/2017,Taiz,Al-Mukha,Al-Roayes,Pro-Houthi forces,Military_Security_Target,Forces,23,4,13.3203021,43.2473146
13001,26/05/2017,Taiz,Maqbanah,Al-Barah,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,5,13.6669038,43.6830966
13002,26/05/2017,Taiz,Al-Mukha,Yakhtol,Unknown,Unknown,Unknown,unkn,2,13.3203021,43.2473146
13003,27/05/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,20,1,16.4036677,43.0631953
13004,27/05/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,20,1,16.3197605,42.8125942
13005,27/05/2017,Marib,Sirwah,Al-Rabi'ah Al-Mashjah,Unknown,Unknown,Unknown,unkn,3,15.4503332,45.0198209
13006,27/05/2017,Marib,Sirwah,East of the District,Unknown,Unknown,Unknown,16,4,15.4503332,45.0198209
13007,27/05/2017,Lahj,Al-Madaribah Wa Al-Arah,Kahboub,Pro-Houthi forces,Military_Security_Target,Forces,17,1,15.552727,48.516388
13008,27/05/2017,Lahj,Al-Madaribah Wa Al-Arah,Kahboub,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-,15.552727,48.516388
